time,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco
2016-11-12 08:00:00,8.5,8.2,98.0,,,270.0,13.0,,1006.7,,
2016-11-12 09:00:00,8.7,8.3,97.0,,,280.0,13.0,,1007.7,,
2016-11-12 10:00:00,7.9,7.5,97.0,,,270.0,14.8,,1008.6,,
2016-11-12 11:00:00,10.1,9.2,94.0,,,270.0,14.8,,1009.2,,
2016-11-12 12:00:00,11.6,8.5,81.0,,,290.0,16.6,,1009.9,,
2016-11-12 13:00:00,11.5,8.0,79.0,,,280.0,18.4,,1010.6,,
2016-11-12 14:00:00,11.2,7.9,80.0,,,290.0,9.4,,1011.1,,
2016-11-12 15:00:00,10.7,7.6,81.0,,,280.0,14.8,,1011.9,,
2016-11-12 16:00:00,10.0,6.9,81.0,,,280.0,16.6,,1012.8,,
2016-11-12 17:00:00,7.7,6.0,89.0,,,270.0,7.6,,1013.7,,
2016-11-12 18:00:00,6.5,5.5,93.0,,,280.0,3.6,,1014.9,,
2016-11-12 19:00:00,4.1,3.1,93.0,,,250.0,13.0,,1015.6,,
2016-11-12 20:00:00,5.9,4.7,92.0,,,270.0,13.0,,1016.8,,
2016-11-12 21:00:00,6.2,4.7,90.0,,,280.0,14.8,,1017.4,,
2016-11-12 22:00:00,3.6,2.6,93.0,,,280.0,5.4,,1018.5,,
2016-11-12 23:00:00,1.7,1.0,95.0,,,350.0,3.6,,1019.2,,
2016-11-13 00:00:00,3.5,2.8,95.0,,,280.0,11.2,,1020.2,,
2016-11-13 01:00:00,4.1,2.8,91.0,,,290.0,11.2,,1020.4,,
2016-11-13 02:00:00,4.1,2.5,89.0,,,280.0,16.6,,1021.1,,
2016-11-13 03:00:00,3.7,2.5,92.0,,,270.0,14.8,,1021.9,,
2016-11-13 04:00:00,2.7,1.1,89.0,,,260.0,9.4,,1022.5,,
2016-11-13 05:00:00,1.8,0.9,94.0,,,240.0,1.8,,1023.1,,
2016-11-13 06:00:00,1.7,1.1,96.0,,,280.0,7.6,,1023.2,,
2016-11-13 07:00:00,3.1,1.6,90.0,,,280.0,7.6,,1023.9,,
2016-11-13 08:00:00,2.3,1.1,92.0,,,260.0,7.6,,1024.4,,
2016-11-13 09:00:00,4.3,3.0,91.0,,,270.0,9.4,,1024.4,,7.0
2016-11-13 10:00:00,5.5,4.3,92.0,,,260.0,11.2,,1024.6,,
2016-11-13 11:00:00,6.5,5.0,90.0,,,280.0,18.4,,1024.8,,
2016-11-13 12:00:00,6.9,5.8,93.0,,,260.0,14.8,,1024.3,,17.0
2016-11-13 13:00:00,8.2,7.1,93.0,,,260.0,16.6,,1023.7,,8.0
2016-11-13 14:00:00,8.3,7.5,95.0,,,240.0,18.4,,1023.2,,7.0
2016-11-13 15:00:00,8.4,7.8,96.0,,,240.0,18.4,,1022.8,,7.0
2016-11-13 16:00:00,8.9,8.1,95.0,,,250.0,24.1,,1022.5,,17.0
2016-11-13 17:00:00,9.1,8.6,97.0,,,250.0,22.3,,1022.5,,7.0
2016-11-13 18:00:00,9.3,8.8,97.0,,,260.0,18.4,,1022.7,,7.0
2016-11-13 19:00:00,9.5,8.9,96.0,,,260.0,20.5,,1022.7,,
2016-11-13 20:00:00,9.7,8.8,94.0,,,250.0,24.1,,1022.5,,
2016-11-13 21:00:00,9.9,9.0,94.0,,,260.0,25.9,,1022.0,,
2016-11-13 22:00:00,10.5,9.3,92.0,,,260.0,31.7,,1021.9,,7.0
2016-11-13 23:00:00,10.5,9.4,93.0,,,260.0,18.4,,1021.3,,
2016-11-14 00:00:00,10.4,9.6,95.0,,,260.0,25.9,,1021.4,,
2016-11-14 01:00:00,10.8,9.9,94.0,,,260.0,29.5,,1020.6,,
2016-11-14 02:00:00,10.8,9.6,92.0,,,260.0,35.3,,1020.2,,
2016-11-14 03:00:00,11.0,9.7,92.0,,,260.0,29.5,,1020.2,,
2016-11-14 04:00:00,11.2,9.9,92.0,,,260.0,27.7,,1019.4,,
2016-11-14 05:00:00,11.2,9.9,92.0,,,260.0,31.7,,1019.0,,
2016-11-14 06:00:00,11.3,10.2,93.0,,,250.0,27.7,,1018.7,,
2016-11-14 07:00:00,11.7,10.4,92.0,,,260.0,29.5,,1018.5,,
2016-11-14 08:00:00,12.0,10.7,92.0,,,260.0,33.5,,1018.9,,
2016-11-14 09:00:00,12.7,11.4,92.0,,,250.0,27.7,,1019.0,,
2016-11-14 10:00:00,13.7,11.7,88.0,,,260.0,18.4,,1019.3,,
2016-11-14 11:00:00,13.9,11.9,88.0,,,250.0,16.6,,1019.9,,
2016-11-14 12:00:00,14.9,12.4,85.0,,,250.0,27.7,,1019.2,,
2016-11-14 13:00:00,15.2,12.5,84.0,,,250.0,24.1,,1019.3,,
2016-11-14 14:00:00,14.2,12.1,87.0,,,250.0,24.1,,1018.9,,
2016-11-14 15:00:00,13.8,11.8,88.0,,,250.0,20.5,,1018.8,,
2016-11-14 16:00:00,13.3,11.7,90.0,,,260.0,27.7,,1018.7,,
2016-11-14 17:00:00,12.4,11.1,92.0,,,250.0,14.8,,1018.5,,
2016-11-14 18:00:00,12.0,10.7,92.0,,,250.0,9.4,,1018.3,,
2016-11-14 19:00:00,12.9,11.6,92.0,,,260.0,22.3,,1017.9,,
2016-11-14 20:00:00,13.4,12.1,92.0,,,260.0,29.5,,1017.3,,
2016-11-14 21:00:00,13.4,12.3,93.0,,,250.0,20.5,,1016.8,,
2016-11-14 22:00:00,13.8,12.5,92.0,,,250.0,33.5,,1015.9,,
2016-11-14 23:00:00,14.1,12.1,88.0,,,260.0,29.5,,1015.6,,
2016-11-15 00:00:00,14.1,12.0,87.0,,,250.0,25.9,,1014.8,,
2016-11-15 01:00:00,13.7,11.7,88.0,,,260.0,44.6,,1014.1,,
2016-11-15 02:00:00,13.2,11.8,91.0,,,260.0,40.7,,1013.9,,
2016-11-15 03:00:00,13.3,11.7,90.0,,,250.0,40.7,,1014.2,,
2016-11-15 04:00:00,13.4,10.9,85.0,,,270.0,18.4,,1015.3,,
2016-11-15 05:00:00,12.3,6.1,66.0,,,280.0,31.7,,1016.8,,
2016-11-15 06:00:00,9.5,5.5,76.0,,,260.0,18.4,,1018.2,,
2016-11-15 07:00:00,7.7,4.8,82.0,,,200.0,7.6,,1019.0,,
2016-11-15 08:00:00,6.3,4.5,88.0,,,230.0,14.8,,1020.4,,
2016-11-15 09:00:00,7.8,4.9,82.0,,,260.0,11.2,,1021.3,,
2016-11-15 10:00:00,8.0,5.5,84.0,,,240.0,14.8,,1021.1,,
2016-11-15 11:00:00,9.5,5.9,78.0,,,270.0,14.8,,1021.1,,
2016-11-15 12:00:00,11.0,5.7,70.0,,,250.0,22.3,,1020.4,,
2016-11-15 13:00:00,10.5,6.3,75.0,,,250.0,27.7,,1019.8,,
2016-11-15 14:00:00,11.4,7.3,76.0,,,250.0,20.5,,1019.5,,
2016-11-15 15:00:00,10.6,6.2,74.0,,,240.0,22.3,,1018.7,,
2016-11-15 16:00:00,9.6,5.8,77.0,,,240.0,24.1,,1018.5,,
2016-11-15 17:00:00,9.0,5.7,80.0,,,240.0,24.1,,1018.0,,
2016-11-15 18:00:00,8.4,6.4,87.0,,,230.0,18.4,,1017.1,,
2016-11-15 19:00:00,9.0,6.4,84.0,,,230.0,22.3,,1016.3,,
2016-11-15 20:00:00,9.3,6.6,83.0,,,240.0,25.9,,1015.4,,
2016-11-15 21:00:00,9.3,6.6,83.0,,,240.0,33.5,,1014.1,,
2016-11-15 22:00:00,9.3,7.2,87.0,,,230.0,24.1,,1013.3,,
2016-11-15 23:00:00,9.2,7.1,87.0,,,240.0,25.9,,1011.5,,
2016-11-16 00:00:00,9.3,7.1,86.0,,,240.0,33.5,,1009.6,,
2016-11-16 01:00:00,9.4,7.0,85.0,,,240.0,37.1,,1007.9,,
2016-11-16 02:00:00,9.6,7.0,84.0,,,250.0,31.7,,1006.2,,
2016-11-16 03:00:00,9.5,6.9,84.0,,,250.0,38.9,,1004.3,,
2016-11-16 04:00:00,9.4,6.3,81.0,,,250.0,46.4,,1001.8,,7.0
2016-11-16 05:00:00,9.8,6.9,82.0,,,250.0,40.7,,1001.2,,
2016-11-16 06:00:00,9.0,7.4,90.0,,,260.0,35.3,,1000.3,,
2016-11-16 07:00:00,8.3,6.1,86.0,,,270.0,27.7,,1000.8,,
2016-11-16 08:00:00,6.7,4.5,86.0,,,260.0,22.3,,1001.4,,
2016-11-16 09:00:00,6.3,3.8,84.0,,,250.0,20.5,,1002.0,,
2016-11-16 10:00:00,7.8,1.6,65.0,,,270.0,33.5,,1002.5,,
2016-11-16 11:00:00,7.8,1.8,66.0,,,270.0,35.3,,1002.6,,
2016-11-16 12:00:00,7.5,2.0,68.0,,,280.0,40.7,,1002.7,,
2016-11-16 13:00:00,7.2,2.7,73.0,,,260.0,33.5,,1001.9,,
2016-11-16 14:00:00,6.4,0.9,68.0,,,270.0,46.4,,1001.5,,
2016-11-16 15:00:00,6.2,2.5,77.0,,,260.0,31.7,,1001.1,,
2016-11-16 16:00:00,5.5,1.0,73.0,,,270.0,35.3,,1001.3,,
2016-11-16 17:00:00,3.7,1.9,88.0,,,270.0,29.5,,1001.6,,
2016-11-16 18:00:00,3.1,1.9,92.0,,,270.0,11.2,,1000.9,,
2016-11-16 19:00:00,3.5,1.9,89.0,,,250.0,20.5,,1000.9,,
2016-11-16 20:00:00,3.6,2.0,89.0,,,250.0,27.7,,1000.2,,
2016-11-16 21:00:00,3.8,1.8,87.0,,,250.0,25.9,,999.7,,
2016-11-16 22:00:00,3.4,1.8,89.0,,,240.0,24.1,,999.0,,
2016-11-16 23:00:00,4.3,2.6,89.0,,,240.0,25.9,,998.4,,
2016-11-17 00:00:00,3.6,1.6,87.0,,,250.0,31.7,,997.6,,
2016-11-17 01:00:00,3.5,2.2,91.0,,,240.0,25.9,,996.6,,
2016-11-17 02:00:00,3.9,2.6,91.0,,,250.0,25.9,,995.7,,
2016-11-17 03:00:00,3.1,1.5,89.0,,,250.0,22.3,,994.8,,17.0
2016-11-17 04:00:00,4.3,2.6,89.0,,,240.0,31.7,,993.7,,18.0
2016-11-17 05:00:00,4.3,2.8,90.0,,,240.0,31.7,,992.8,,18.0
2016-11-17 06:00:00,3.1,1.9,92.0,,,240.0,29.5,,991.9,,
2016-11-17 07:00:00,3.0,2.1,94.0,,,240.0,24.1,,990.2,,7.0
2016-11-17 08:00:00,2.9,2.0,94.0,,,240.0,22.3,,989.2,,
2016-11-17 09:00:00,3.2,2.3,94.0,,,240.0,22.3,,988.3,,
2016-11-17 10:00:00,3.8,2.6,92.0,,,260.0,20.5,,987.5,,
2016-11-17 11:00:00,4.7,3.4,91.0,,,250.0,20.5,,987.0,,
2016-11-17 12:00:00,5.5,4.0,90.0,,,250.0,18.4,,985.6,,
2016-11-17 13:00:00,4.8,3.0,88.0,,,270.0,14.8,,984.4,,
2016-11-17 14:00:00,4.3,2.3,87.0,,,280.0,16.6,,984.0,,
2016-11-17 15:00:00,3.8,1.7,86.0,,,250.0,16.6,,983.8,,
2016-11-17 16:00:00,1.8,0.6,92.0,,,250.0,13.0,,983.4,,
2016-11-17 17:00:00,1.4,0.2,92.0,,,250.0,9.4,,983.7,,
2016-11-17 18:00:00,1.6,0.7,94.0,,,310.0,7.6,,983.2,,
2016-11-17 19:00:00,1.3,0.4,94.0,,,240.0,7.6,,983.2,,
2016-11-17 20:00:00,0.4,-0.3,95.0,,,260.0,7.6,,983.2,,
2016-11-17 21:00:00,0.8,0.2,96.0,,,260.0,13.0,,983.1,,
2016-11-17 22:00:00,1.1,0.5,96.0,,,270.0,13.0,,983.0,,
2016-11-17 23:00:00,0.5,-0.2,95.0,,,270.0,13.0,,982.7,,
2016-11-18 00:00:00,1.6,0.9,95.0,,,280.0,11.2,,982.7,,
2016-11-18 01:00:00,0.9,0.2,95.0,,,270.0,13.0,,982.7,,
2016-11-18 02:00:00,1.1,0.2,94.0,,,290.0,13.0,,982.5,,
2016-11-18 03:00:00,-0.9,-1.7,94.0,,,250.0,13.0,,982.6,,
2016-11-18 04:00:00,-1.0,-1.4,97.0,,,260.0,13.0,,982.8,,
2016-11-18 05:00:00,-0.1,-0.5,97.0,,,270.0,18.4,,983.2,,
2016-11-18 06:00:00,-0.1,-0.7,96.0,,,280.0,16.6,,983.4,,
2016-11-18 07:00:00,0.8,-1.0,88.0,,,280.0,22.3,,984.1,,
2016-11-18 08:00:00,-0.3,-1.1,94.0,,,280.0,13.0,,984.4,,
2016-11-18 09:00:00,0.1,-1.3,90.0,,,270.0,14.8,,985.1,,
2016-11-18 10:00:00,1.6,-0.6,85.0,,,250.0,18.4,,985.6,,
2016-11-18 11:00:00,2.4,0.1,85.0,,,260.0,18.4,,986.4,,
2016-11-18 12:00:00,3.9,-0.1,75.0,,,270.0,14.8,,986.5,,
2016-11-18 13:00:00,4.3,-0.7,70.0,,,290.0,14.8,,986.9,,
2016-11-18 14:00:00,4.7,-0.3,70.0,,,290.0,16.6,,987.2,,
2016-11-18 15:00:00,2.6,-0.5,80.0,,,270.0,14.8,,987.7,,
2016-11-18 16:00:00,1.9,-0.5,84.0,,,280.0,9.4,,988.3,,
2016-11-18 17:00:00,1.1,-1.0,86.0,,,280.0,11.2,,988.9,,
2016-11-18 18:00:00,-0.8,-2.5,88.0,,,250.0,11.2,,989.7,,
2016-11-18 19:00:00,-1.3,-2.1,94.0,,,230.0,9.4,,990.0,,
2016-11-18 20:00:00,-1.3,-2.0,95.0,,,270.0,13.0,,990.4,,
2016-11-18 21:00:00,-0.9,-1.5,96.0,,,240.0,7.6,,991.1,,
2016-11-18 22:00:00,-1.9,-3.3,90.0,,,260.0,9.4,,991.3,,
2016-11-18 23:00:00,-0.6,-1.6,93.0,,,260.0,20.5,,991.6,,
2016-11-19 00:00:00,-0.3,-1.1,94.0,,,270.0,20.5,,992.1,,
2016-11-19 01:00:00,-1.6,-2.4,94.0,,,270.0,14.8,,992.0,,
2016-11-19 02:00:00,-2.0,-2.7,95.0,,,270.0,20.5,,992.7,,
2016-11-19 03:00:00,-2.1,-2.7,96.0,,,280.0,5.4,,992.9,,
2016-11-19 04:00:00,-1.7,-2.1,97.0,,,270.0,13.0,,992.9,,
2016-11-19 05:00:00,-1.2,-2.0,94.0,,,270.0,14.8,,992.8,,
2016-11-19 06:00:00,-1.2,-2.0,94.0,,,270.0,14.8,,993.2,,
2016-11-19 07:00:00,-2.4,-3.4,93.0,,,260.0,14.8,,993.1,,
2016-11-19 08:00:00,-2.0,-2.6,96.0,,,250.0,5.4,,993.5,,
2016-11-19 09:00:00,-0.9,-1.5,96.0,,,250.0,16.6,,993.7,,
2016-11-19 10:00:00,0.8,-0.1,94.0,,,290.0,13.0,,994.0,,
2016-11-19 11:00:00,1.8,0.6,92.0,,,260.0,13.0,,994.1,,
2016-11-19 12:00:00,3.0,1.5,90.0,,,250.0,14.8,,993.8,,
2016-11-19 13:00:00,3.5,1.5,87.0,,,250.0,20.5,,993.7,,
2016-11-19 14:00:00,3.6,1.5,86.0,,,260.0,18.4,,993.6,,
2016-11-19 15:00:00,2.2,0.3,87.0,,,260.0,11.2,,993.4,,
2016-11-19 16:00:00,0.9,-0.3,92.0,,,250.0,3.6,,993.5,,
2016-11-19 17:00:00,0.9,0.3,96.0,,,260.0,14.8,,993.5,,
2016-11-19 18:00:00,-0.6,-1.6,93.0,,,260.0,16.6,,993.6,,
2016-11-19 19:00:00,-0.9,-1.5,96.0,,,250.0,11.2,,993.3,,
2016-11-19 20:00:00,0.6,0.3,98.0,,,270.0,13.0,,993.1,,
2016-11-19 21:00:00,0.3,-0.1,97.0,,,270.0,7.6,,992.8,,
2016-11-19 22:00:00,-0.8,-1.4,96.0,,,270.0,7.6,,992.8,,
2016-11-19 23:00:00,-0.9,-1.5,96.0,,,260.0,7.6,,992.5,,
2016-11-20 00:00:00,-1.6,-1.9,98.0,,,250.0,9.4,,992.4,,
2016-11-20 01:00:00,-0.2,-0.3,99.0,,,250.0,7.6,,992.3,,
2016-11-20 02:00:00,0.1,-0.0,99.0,,,290.0,5.4,,992.0,,
2016-11-20 03:00:00,-0.2,-0.3,99.0,,,250.0,1.8,,991.7,,
2016-11-20 04:00:00,-0.1,-0.2,99.0,,,290.0,5.4,,991.5,,5.0
2016-11-20 05:00:00,-0.8,-0.9,99.0,,,230.0,5.4,,991.2,,
2016-11-20 06:00:00,-1.3,-1.4,99.0,,,230.0,11.2,,991.0,,
2016-11-20 07:00:00,-0.3,-0.4,99.0,,,240.0,3.6,,991.3,,
2016-11-20 08:00:00,-0.2,-0.3,99.0,,,300.0,7.6,,991.3,,
2016-11-20 09:00:00,-0.6,-0.7,99.0,,,280.0,9.4,,991.5,,
2016-11-20 10:00:00,-1.0,-1.1,99.0,,,340.0,9.4,,992.0,,
2016-11-20 11:00:00,-0.9,-0.9,100.0,,,280.0,9.4,,992.3,,
2016-11-20 12:00:00,0.3,0.3,100.0,,,270.0,9.4,,992.3,,
2016-11-20 13:00:00,1.5,0.6,94.0,,,260.0,13.0,,992.5,,
2016-11-20 14:00:00,2.8,0.0,82.0,,,260.0,11.2,,992.7,,
2016-11-20 15:00:00,2.2,-0.2,84.0,,,280.0,9.4,,993.1,,
2016-11-20 16:00:00,0.7,-1.1,88.0,,,270.0,9.4,,993.7,,
2016-11-20 17:00:00,-0.4,-1.8,90.0,,,270.0,13.0,,994.7,,
2016-11-20 18:00:00,-0.6,-1.4,94.0,,,260.0,14.8,,995.7,,
2016-11-20 19:00:00,-1.4,-2.1,95.0,,,260.0,14.8,,996.3,,5.0
2016-11-20 20:00:00,-1.7,-2.3,96.0,,,270.0,14.8,,996.7,,5.0
2016-11-20 21:00:00,-2.3,-2.7,97.0,,,270.0,9.4,,997.0,,5.0
2016-11-20 22:00:00,-2.9,-3.2,98.0,,,270.0,14.8,,997.6,,5.0
2016-11-20 23:00:00,-2.9,-3.2,98.0,,,270.0,13.0,,998.1,,
2016-11-21 00:00:00,-3.2,-3.5,98.0,,,270.0,13.0,,998.6,,
2016-11-21 01:00:00,-3.4,-3.8,97.0,,,280.0,14.8,,999.0,,
2016-11-21 02:00:00,-3.5,-4.0,96.0,,,280.0,13.0,,999.4,,
2016-11-21 03:00:00,-4.0,-4.5,96.0,,,280.0,11.2,,999.6,,
2016-11-21 04:00:00,-4.1,-4.8,95.0,,,290.0,9.4,,1000.2,,
2016-11-21 05:00:00,-3.5,-4.3,94.0,,,270.0,11.2,,1001.1,,
2016-11-21 06:00:00,-3.8,-4.6,94.0,,,290.0,5.4,,1001.0,,
2016-11-21 07:00:00,-4.0,-4.8,94.0,,,290.0,11.2,,1001.4,,
2016-11-21 08:00:00,-4.9,-6.0,92.0,,,290.0,5.4,,1001.7,,
2016-11-21 09:00:00,-4.1,-5.2,92.0,,,290.0,11.2,,1002.1,,
2016-11-21 10:00:00,-2.9,-3.7,94.0,,,280.0,9.4,,1002.6,,
2016-11-21 11:00:00,-2.2,-3.5,91.0,,,290.0,7.6,,1003.0,,
2016-11-21 12:00:00,-1.6,-2.7,92.0,,,290.0,7.6,,1003.2,,
2016-11-21 13:00:00,-0.5,-1.6,92.0,,,320.0,7.6,,1002.5,,
2016-11-21 14:00:00,0.1,-1.3,90.0,,,330.0,7.6,,1002.1,,
2016-11-21 15:00:00,0.6,-1.0,89.0,,,330.0,7.6,,1001.8,,
2016-11-21 16:00:00,2.3,0.0,85.0,,,10.0,14.8,,1001.5,,
2016-11-21 17:00:00,3.3,-0.2,78.0,,,30.0,22.3,,1001.5,,
2016-11-21 18:00:00,3.8,0.7,80.0,,,30.0,25.9,,1000.9,,
2016-11-21 19:00:00,4.0,1.2,82.0,,,20.0,27.7,,1000.4,,
2016-11-21 20:00:00,4.7,1.7,81.0,,,30.0,31.7,,999.7,,
2016-11-21 21:00:00,5.0,1.8,80.0,,,20.0,31.7,,999.3,,17.0
2016-11-21 22:00:00,4.9,2.1,82.0,,,30.0,27.7,,999.3,,8.0
2016-11-21 23:00:00,5.2,2.0,80.0,,,20.0,35.3,,998.5,,8.0
2016-11-22 00:00:00,4.6,2.9,89.0,,,30.0,24.1,,998.5,,7.0
2016-11-22 01:00:00,4.4,2.6,88.0,,,40.0,27.7,,998.3,,
2016-11-22 02:00:00,4.0,2.7,91.0,,,40.0,27.7,,998.4,,7.0
2016-11-22 03:00:00,4.4,1.9,84.0,,,30.0,31.7,,998.2,,8.0
2016-11-22 04:00:00,4.5,1.9,83.0,,,30.0,27.7,,998.3,,7.0
2016-11-22 05:00:00,4.2,2.6,89.0,,,30.0,24.1,,998.5,,7.0
2016-11-22 06:00:00,4.0,2.4,89.0,,,30.0,35.3,,998.6,,
2016-11-22 07:00:00,4.3,2.5,88.0,,,20.0,33.5,,998.8,,
2016-11-22 08:00:00,4.7,2.4,85.0,,,20.0,31.7,,999.3,,
2016-11-22 09:00:00,4.9,2.3,83.0,,,20.0,29.5,,999.9,,
2016-11-22 10:00:00,5.4,2.2,80.0,,,20.0,25.9,,1000.5,,
2016-11-22 11:00:00,6.2,2.7,78.0,,,10.0,27.7,,1000.9,,
2016-11-22 12:00:00,6.4,2.7,77.0,,,10.0,25.9,,1001.4,,
2016-11-22 13:00:00,7.4,2.9,73.0,,,10.0,31.7,,1001.9,,
2016-11-22 14:00:00,7.1,2.4,72.0,,,360.0,22.3,,1002.5,,
2016-11-22 15:00:00,6.6,1.7,71.0,,,360.0,20.5,,1003.4,,
2016-11-22 16:00:00,6.1,1.2,71.0,,,320.0,9.4,,1004.9,,
2016-11-22 17:00:00,5.9,1.4,73.0,,,320.0,11.2,,1006.1,,
2016-11-22 18:00:00,5.5,1.4,75.0,,,340.0,13.0,,1007.3,,
2016-11-22 19:00:00,5.4,1.1,74.0,,,320.0,11.2,,1008.7,,
2016-11-22 20:00:00,4.6,1.1,78.0,,,320.0,7.6,,1009.9,,
2016-11-22 21:00:00,4.1,1.0,80.0,,,310.0,9.4,,1011.0,,
2016-11-22 22:00:00,2.2,-1.2,78.0,,,270.0,11.2,,1012.0,,
2016-11-22 23:00:00,1.8,-0.1,87.0,,,280.0,9.4,,1012.9,,
2016-11-23 00:00:00,1.0,-0.9,87.0,,,290.0,11.0,,1015.0,,
2016-11-23 01:00:00,,,,,,,,,,,
2016-11-23 02:00:00,1.3,-0.8,86.0,,,290.0,11.2,,1015.8,,
2016-11-23 03:00:00,-0.3,-1.3,93.0,,,280.0,7.6,,1016.5,,
2016-11-23 04:00:00,0.4,-0.5,94.0,,,300.0,9.4,,1017.4,,
2016-11-23 05:00:00,0.2,-0.7,94.0,,,260.0,9.4,,1018.6,,
2016-11-23 06:00:00,-0.3,-1.7,90.0,,,270.0,13.0,,1019.5,,
2016-11-23 07:00:00,-2.1,-3.5,90.0,,,290.0,9.4,,1020.4,,
2016-11-23 08:00:00,-0.5,-1.1,96.0,,,270.0,11.2,,1021.1,,
2016-11-23 09:00:00,0.0,-1.4,90.0,,,270.0,11.2,,1021.7,,
2016-11-23 10:00:00,0.7,-0.9,89.0,,,290.0,3.6,,1022.5,,
2016-11-23 11:00:00,,,,,,,,,,,
2016-11-23 12:00:00,4.1,0.8,79.0,,,260.0,9.4,,1023.6,,
2016-11-23 13:00:00,4.0,-0.0,75.0,,,270.0,11.2,,1024.0,,
2016-11-23 14:00:00,1.0,-0.9,87.0,,,270.0,9.4,,1025.0,,
2016-11-23 15:00:00,4.3,0.3,75.0,,,270.0,7.6,,1024.9,,
2016-11-23 16:00:00,1.3,-1.4,82.0,,,320.0,1.8,,1025.4,,
2016-11-23 17:00:00,-0.2,-1.6,90.0,,,290.0,5.4,,1026.2,,
2016-11-23 18:00:00,-1.7,-3.3,89.0,,,290.0,7.6,,1026.8,,
2016-11-23 19:00:00,-2.4,-3.2,94.0,,,300.0,7.6,,1027.4,,
2016-11-23 20:00:00,-1.3,-1.7,97.0,,,290.0,5.4,,1028.1,,
2016-11-23 21:00:00,-2.1,-3.2,92.0,,,300.0,5.4,,1028.4,,
2016-11-23 22:00:00,-1.9,-3.0,92.0,,,280.0,11.2,,1029.0,,
2016-11-23 23:00:00,-0.4,-2.0,89.0,,,290.0,11.2,,1029.2,,
2016-11-24 00:00:00,-2.6,-4.0,90.0,,,300.0,7.6,,1029.6,,
2016-11-24 01:00:00,-0.8,-2.4,89.0,,,280.0,13.0,,1029.5,,
2016-11-24 02:00:00,-1.6,-2.9,91.0,,,290.0,11.2,,1029.4,,
2016-11-24 03:00:00,-2.0,-3.4,90.0,,,290.0,9.4,,1029.7,,
2016-11-24 04:00:00,-1.8,-3.1,91.0,,,290.0,11.2,,1029.7,,
2016-11-24 05:00:00,-2.7,-4.7,86.0,,,290.0,9.4,,1029.8,,
2016-11-24 06:00:00,-2.8,-3.9,92.0,,,290.0,7.6,,1030.1,,
2016-11-24 07:00:00,-2.8,-4.1,91.0,,,290.0,5.4,,1030.2,,
2016-11-24 08:00:00,-3.3,-5.3,86.0,,,290.0,9.4,,1030.5,,
2016-11-24 09:00:00,-4.3,-5.4,92.0,,,290.0,5.4,,1030.9,,
2016-11-24 10:00:00,-0.9,-2.9,86.0,,,280.0,13.0,,1031.0,,
2016-11-24 11:00:00,1.1,-1.8,81.0,,,280.0,7.6,,1031.0,,
2016-11-24 12:00:00,2.2,-1.8,75.0,,,270.0,13.0,,1030.8,,
2016-11-24 13:00:00,3.5,-0.1,77.0,,,240.0,7.6,,1030.4,,
2016-11-24 14:00:00,3.8,-1.2,70.0,,,270.0,13.0,,1030.1,,
2016-11-24 15:00:00,3.9,-0.7,72.0,,,240.0,5.4,,1029.8,,
2016-11-24 16:00:00,1.9,-0.7,83.0,,,270.0,7.6,,1029.7,,
2016-11-24 17:00:00,0.3,-1.6,87.0,,,260.0,9.4,,1029.7,,
2016-11-24 18:00:00,0.5,-1.7,85.0,,,260.0,13.0,,1029.7,,
2016-11-24 19:00:00,-0.5,-1.8,91.0,,,270.0,7.6,,1029.6,,
2016-11-24 20:00:00,0.0,-1.4,90.0,,,260.0,13.0,,1029.5,,
2016-11-24 21:00:00,-1.4,-2.7,91.0,,,270.0,13.0,,1029.5,,
2016-11-24 22:00:00,-2.1,-3.1,93.0,,,260.0,5.4,,1029.7,,
2016-11-24 23:00:00,-2.6,-3.0,97.0,,,260.0,5.4,,1029.7,,
2016-11-25 00:00:00,-3.5,-4.6,92.0,,,260.0,9.4,,1029.4,,
2016-11-25 01:00:00,-3.3,-4.1,94.0,,,260.0,9.4,,1029.2,,
2016-11-25 02:00:00,-2.6,-3.4,94.0,,,260.0,9.4,,1028.8,,
2016-11-25 03:00:00,-1.5,-2.3,94.0,,,280.0,14.8,,1028.3,,
2016-11-25 04:00:00,-2.8,-3.9,92.0,,,270.0,7.6,,1028.0,,
2016-11-25 05:00:00,-2.3,-3.4,92.0,,,260.0,14.8,,1027.7,,
2016-11-25 06:00:00,-3.5,-4.0,96.0,,,240.0,7.6,,1027.0,,
2016-11-25 07:00:00,-1.8,-2.6,94.0,,,250.0,18.4,,1026.7,,
2016-11-25 08:00:00,-1.9,-3.0,92.0,,,240.0,20.5,,1026.8,,
2016-11-25 09:00:00,-1.2,-2.6,90.0,,,260.0,16.6,,1026.7,,
2016-11-25 10:00:00,-0.5,-1.9,90.0,,,250.0,9.4,,1026.5,,
2016-11-25 11:00:00,1.6,-1.0,83.0,,,270.0,13.0,,1026.6,,
2016-11-25 12:00:00,3.1,0.3,82.0,,,230.0,13.0,,1026.4,,
2016-11-25 13:00:00,3.8,0.1,77.0,,,270.0,14.8,,1025.8,,
2016-11-25 14:00:00,4.1,0.6,78.0,,,250.0,13.0,,1025.2,,
2016-11-25 15:00:00,3.3,0.0,79.0,,,260.0,14.8,,1025.1,,
